450,
113, 318, 285, 880, 166, 282, 958, 234, 573, 793, 457, 625, 362, 484, 118, 304, 981, 409, 312, 929, 270, 742, 779, 461, 968, 766, 43, 157, 433, 146, 221,
221, 657, 793, 30, 895, 337, 673, 273, 95, 648, 269, 556, 586, 492, 543, 225, 89, 90, 573, 719, 771, 515, 802, 963, 815, 803, 766, 476, 290, 151, 926,
926, 959, 346, 387, 678, 383, 115, 100, 251, 999, 213, 53, 164, 867, 301, 357, 287, 598, 696, 89, 58, 185, 793, 74, 35, 304, 885, 654, 878, 302, 781,
781, 841, 10, 164, 326, 334, 540, 409, 649, 140, 766, 88, 404, 779, 109, 783, 386, 373, 172, 584, 693, 434, 603, 588, 890, 643, 989, 768, 461, 967, 757,
757, 409, 94, 603, 498, 228, 375, 659, 389, 940, 264, 73, 648, 925, 490, 100, 272, 219, 313, 212, 35, 762, 813, 715, 956, 783, 306, 503, 655, 612, 77,
77, 82, 773, 195, 324, 619, 484, 97, 108, 15, 484, 492, 943, 61, 728, 377, 423, 608, 753, 606, 863, 341, 126, 662, 171, 396, 601, 319, 853, 975, 781,
781, 343, 992, 149, 568, 341, 731, 320, 615, 850, 261, 773, 544, 922, 201, 887, 898, 164, 779, 826, 15, 963, 561, 126, 361, 880, 268, 16, 456, 450, 723,
723, 349, 412, 330, 571, 6, 787, 158, 399, 34, 540, 271, 585, 84, 782, 986, 149, 105, 698, 711, 338, 589, 156, 260, 538, 851, 538, 788, 137, 600, 962,
962, 782, 420, 669, 311, 277, 699, 14, 52, 853, 103, 60, 717, 913, 260, 942, 586, 991, 365, 519, 668, 723, 441, 535, 854, 528, 46, 454, 790, 601, 509,
509, 689, 310, 840, 948, 784, 202, 376, 845, 414, 439, 897, 484, 872, 6, 875, 714, 339, 769, 323, 345, 95, 86, 994, 272, 378, 736, 219, 133, 667, 538,
538, 99, 719, 980, 85, 928, 357, 993, 647, 459, 500, 442, 61, 369, 327, 694, 422, 603, 762, 595, 484, 196, 956, 141, 533, 155, 474, 238, 416, 146, 46,
46, 137, 773, 88, 978, 981, 429, 841, 486, 235, 795, 494, 146, 523, 613, 741, 830, 41, 32, 457, 41, 977, 614, 689, 618, 982, 635, 0, 672, 329, 405,
405, 46, 341, 697, 367, 589, 166, 28, 211, 920, 182, 485, 300, 0, 769, 716, 401, 515, 603, 152, 364, 354, 206, 351, 860, 430, 454, 745, 434, 661, 515,
515, 367, 9, 463, 720, 672, 380, 73, 763, 265, 412, 873, 821, 915, 959, 654, 249, 500, 521, 222, 705, 607, 249, 416, 846, 747, 274, 656, 884, 790, 521,
521, 883, 431, 123, 358, 137, 132, 301, 275, 491, 464, 870, 871, 389, 781, 8, 171, 86, 369, 625, 472, 301, 504, 551, 595, 834, 998, 492, 447, 950, 728,
728, 148, 598, 645, 240, 419, 3, 891, 271, 805, 121, 351, 590, 356, 695, 368, 797, 186, 241, 687, 516, 590, 701, 938, 316, 56, 572, 594, 345, 427, 245,
245, 549, 518, 511, 753, 309, 834, 987, 586, 230, 22, 416, 742, 905, 306, 550, 885, 43, 47, 533, 662, 611, 427, 648, 699, 737, 407, 737, 107, 679, 164,
164, 773, 470, 710, 824, 756, 351, 199, 770, 201, 488, 342, 163, 615, 906, 665, 6, 795, 353, 620, 1000, 237, 150, 74, 239, 9, 911, 860, 733, 37, 38,
38, 719, 758, 998, 608, 293, 314, 776, 79, 55, 675, 969, 760, 306, 871, 826, 997, 173, 107, 141, 13, 100, 912, 454, 93, 97, 361, 954, 892, 82, 954,
954, 141, 983, 928, 911, 610, 118, 448, 233, 970, 867, 188, 735, 144, 102, 578, 682, 755, 520, 342, 545, 389, 491, 244, 338, 692, 485, 188, 875, 739, 232,
232, 330, 743, 914, 152, 435, 519, 449, 482, 361, 38, 664, 156, 722, 940, 920, 348, 971, 184, 734, 20, 131, 727, 318, 10, 606, 994, 350, 154, 306, 394,
394, 370, 959, 942, 638, 576, 914, 212, 796, 356, 681, 986, 442, 40, 181, 175, 29, 654, 639, 127, 848, 175, 154, 350, 174, 892, 634, 121, 562, 736, 827,
827, 155, 86, 953, 704, 574, 523, 708, 364, 63, 46, 15, 38, 992, 185, 103, 998, 446, 934, 971, 88, 419, 635, 236, 79, 525, 621, 442, 205, 800, 934,
934, 948, 59, 346, 2, 902, 32, 292, 787, 286, 49, 632, 9, 768, 700, 677, 301, 648, 572, 945, 492, 453, 618, 318, 903, 496, 631, 340, 558, 647, 584,
584, 196, 242, 775, 961, 40, 383, 792, 193, 918, 683, 883, 822, 3, 71, 901, 450, 755, 842, 503, 674, 801, 374, 785, 762, 326, 705, 179, 452, 872, 172,
172, 105, 860, 295, 632, 115, 746, 914, 532, 654, 500, 978, 150, 445, 88, 662, 938, 183, 861, 124, 764, 335, 396, 410, 532, 869, 983, 804, 125, 107, 875,
875, 442, 754, 371, 292, 767, 504, 451, 168, 934, 522, 357, 931, 592, 996, 811, 583, 752, 11, 252, 749, 359, 469, 155, 302, 620, 789, 171, 42, 3, 358,
358, 833, 382, 636, 350, 296, 729, 192, 402, 266, 866, 306, 72, 632, 735, 354, 573, 346, 664, 451, 464, 944, 397, 655, 982, 575, 828, 462, 668, 795, 413,
413, 518, 130, 612, 566, 290, 347, 940, 754, 64, 27, 883, 236, 751, 593, 222, 212, 943, 834, 531, 726, 242, 801, 837, 565, 948, 347, 396, 937, 163, 903,
903, 565, 66, 175, 73, 871, 690, 272, 465, 654, 794, 253, 341, 953, 213, 637, 903, 231, 503, 823, 952, 542, 471, 939, 710, 83, 997, 815, 573, 634, 728,
728, 853, 562, 102, 953, 228, 146, 464, 753, 613, 870, 736, 575, 973, 871, 122, 959, 295, 35, 548, 396, 445, 579, 217, 116, 171, 445, 132, 776, 435, 807,
807, 277, 866, 748, 55, 574, 82, 782, 758, 828, 419, 130, 832, 35, 358, 590, 346, 612, 132, 469, 333, 631, 996, 694, 353, 541, 603, 782, 692, 716, 77,
77, 601, 332, 585, 729, 208, 130, 774, 730, 369, 456, 119, 857, 999, 773, 791, 600, 985, 797, 648, 610, 122, 762, 621, 727, 234, 616, 616, 482, 608, 753,
753, 91, 157, 788, 551, 485, 972, 984, 462, 45, 614, 211, 277, 990, 653, 31, 787, 491, 392, 452, 748, 176, 736, 429, 199, 817, 192, 582, 366, 865, 849,
849, 332, 823, 396, 901, 41, 461, 674, 212, 113, 570, 557, 819, 132, 251, 831, 467, 521, 117, 207, 544, 102, 974, 381, 954, 17, 148, 961, 148, 870, 307,
307, 400, 774, 557, 846, 344, 601, 801, 46, 772, 629, 746, 124, 744, 362, 17, 43, 473, 715, 142, 987, 657, 502, 626, 996, 885, 236, 940, 627, 490, 633,
633, 250, 165, 771, 345, 12, 413, 571, 143, 905, 978, 155, 613, 330, 97, 107, 878, 671, 711, 848, 291, 950, 666, 17, 359, 587, 97, 533, 168, 322, 728,
728, 958, 999, 190, 303, 115, 73, 734, 39, 350, 717, 734, 601, 168, 929, 44, 41, 509, 441, 84, 70, 606, 520, 593, 463, 905, 551, 413, 899, 294, 999,
999, 43, 234, 327, 718, 211, 678, 478, 743, 129, 590, 41, 883, 876, 992, 836, 920, 425, 166, 535, 388, 600, 844, 535, 362, 474, 422, 137, 111, 398, 511,
511, 816, 974, 858, 769, 177, 82, 930, 741, 611, 914, 660, 506, 314, 595, 269, 951, 858, 698, 350, 531, 662, 26, 941, 145, 510, 721, 98, 664, 740, 846,
846, 622, 369, 980, 694, 616, 54, 688, 27, 222, 457, 755, 125, 327, 707, 626, 704, 54, 427, 818, 456, 170, 748, 823, 558, 691, 197, 27, 19, 427, 870,
870, 45, 971, 158, 220, 72, 680, 538, 774, 605, 77, 385, 336, 22, 858, 897, 806, 512, 889, 128, 118, 203, 385, 183, 363, 463, 988, 578, 875, 708, 107,
107, 769, 253, 933, 499, 943, 102, 185, 471, 990, 16, 968, 831, 625, 127, 925, 531, 449, 701, 500, 960, 156, 221, 496, 473, 795, 709, 545, 173, 195, 372,
372, 435, 35, 740, 287, 561, 530, 828, 564, 833, 249, 242, 555, 176, 245, 381, 472, 158, 369, 436, 251, 875, 615, 628, 881, 347, 935, 462, 527, 384, 384,
384, 828, 82, 50, 426, 266, 29, 728, 558, 330, 787, 446, 773, 788, 60, 770, 467, 815, 781, 765, 798, 853, 34, 710, 260, 831, 497, 339, 131, 849, 794,
794, 732, 581, 127, 108, 595, 373, 608, 321, 968, 769, 953, 230, 626, 941, 575, 910, 485, 585, 106, 918, 469, 276, 205, 626, 176, 629, 335, 330, 555, 185,
185, 676, 395, 957, 84, 615, 256, 982, 25, 162, 86, 973, 723, 249, 324, 869, 344, 57, 483, 922, 990, 594, 126, 339, 646, 108, 66, 327, 51, 562, 345,
345, 60, 290, 378, 602, 996, 473, 671, 341, 620, 48, 22, 194, 39, 677, 930, 621, 898, 936, 715, 478, 432, 237, 137, 624, 760, 423, 916, 837, 783, 291,
291, 116, 8, 66, 480, 422, 195, 325, 774, 19, 856, 590, 6, 886, 897, 70, 964, 2, 750, 928, 102, 960, 96, 375, 898, 965, 859, 174, 463, 190, 916,
916, 514, 247, 808, 713, 25, 253, 580, 122, 668, 8, 128, 90, 721, 138, 823, 43, 352, 866, 315, 868, 200, 636, 670, 195, 826, 987, 611, 304, 140, 833,
833, 189, 144, 73, 929, 642, 65, 879, 492, 903, 967, 283, 835, 207, 964, 513, 611, 848, 737, 707, 409, 984, 31, 320, 208, 702, 32, 499, 438, 247, 775,
775, 726, 88, 232, 699, 497, 295, 935, 643, 636, 637, 371, 207, 921, 618, 339, 271, 785, 547, 260, 68, 592, 368, 308, 208, 774, 961, 900, 202, 711, 854,
854, 660, 909, 712, 378, 15, 364, 255, 874, 420, 709, 950, 278, 623, 397, 755, 808, 749, 390, 374, 686, 78, 850, 318, 84, 31, 585, 350, 822, 795, 497,
497, 848, 54, 79, 773, 707, 694, 602, 910, 75, 779, 373, 114, 886, 383, 906, 250, 61, 666, 593, 892, 582, 501, 970, 697, 532, 473, 88, 379, 170, 680,
680, 305, 307, 839, 708, 250, 42, 280, 580, 73, 313, 695, 657, 857, 188, 76, 736, 698, 290, 296, 688, 358, 45, 501, 151, 762, 251, 857, 630, 674, 510,
510, 548, 47, 883, 33, 460, 919, 673, 68, 873, 213, 961, 937, 644, 366, 20, 432, 974, 864, 311, 517, 666, 961, 276, 493, 767, 88, 994, 844, 462, 244,
244, 115, 232, 921, 172, 812, 42, 871, 978, 620, 284, 326, 446, 592, 483, 447, 128, 161, 303, 936, 530, 809, 601, 93, 776, 811, 34, 470, 415, 927, 754,
754, 231, 894, 427, 28, 97, 263, 149, 756, 97, 686, 589, 894, 981, 638, 515, 458, 35, 677, 235, 386, 25, 34, 822, 809, 6, 798, 69, 507, 351, 874,
874, 441, 186, 331, 497, 267, 475, 350, 925, 377, 886, 591, 588, 705, 630, 638, 326, 560, 187, 837, 252, 848, 286, 53, 943, 67, 982, 700, 910, 630, 534,
534, 408, 460, 167, 191, 20, 778, 909, 522, 629, 465, 169, 845, 852, 56, 923, 452, 583, 136, 963, 138, 254, 745, 549, 117, 39, 386, 299, 570, 176, 200,
200, 988, 16, 181, 721, 325, 520, 992, 11, 71, 506, 217, 735, 210, 108, 569, 879, 599, 415, 395, 471, 504, 936, 66, 97, 890, 787, 40, 184, 695, 789,
789, 505, 632, 980, 278, 633, 599, 145, 315, 597, 881, 757, 268, 151, 606, 473, 400, 736, 282, 943, 982, 574, 427, 833, 388, 580, 341, 605, 68, 299, 919,
919, 156, 765, 768, 573, 15, 887, 990, 756, 61, 973, 696, 970, 358, 764, 691, 461, 853, 672, 77, 106, 776, 370, 372, 214, 769, 525, 386, 901, 513, 867,
867, 407, 575, 397, 693, 891, 857, 79, 16, 720, 987, 385, 48, 960, 118, 717, 243, 544, 896, 228, 989, 20, 647, 940, 722, 221, 364, 816, 690, 254, 786,
786, 940, 232, 527, 785, 24, 467, 592, 686, 744, 638, 219, 441, 945, 360, 941, 908, 423, 808, 25, 227, 918, 490, 424, 262, 773, 84, 464, 32, 100, 984,
984, 234, 280, 811, 154, 813, 330, 1, 704, 639, 757, 130, 584, 487, 88, 421, 785, 749, 638, 85, 368, 216, 210, 101, 7, 971, 349, 282, 515, 482, 598,
598, 416, 456, 172, 812, 338, 573, 568, 420, 530, 5, 52, 646, 889, 357, 571, 203, 471, 901, 816, 915, 204, 947, 295, 634, 625, 774, 915, 735, 324, 776,
776, 822, 541, 541, 314, 115, 874, 967, 831, 25, 822, 393, 347, 987, 331, 617, 966, 311, 940, 265, 81, 136, 35, 1000, 955, 647, 788, 109, 99, 629, 971,
971, 839, 340, 550, 375, 487, 864, 427, 262, 305, 472, 206, 205, 706, 813, 409, 93, 736, 694, 678, 654, 763, 663, 482, 657, 351, 672, 707, 995, 880, 364,
364, 189, 209, 87, 6, 714, 386, 232, 393, 805, 869, 638, 999, 277, 31, 629, 872, 25, 242, 845, 1, 300, 609, 723, 872, 177, 403, 116, 455, 945, 768,
768, 910, 768, 720, 700, 573, 106, 684, 621, 915, 156, 820, 41, 382, 423, 17, 7, 639, 543, 801, 846, 598, 243, 392, 57, 253, 846, 490, 767, 953, 90,
90, 520, 288, 859, 324, 18, 887, 865, 621, 411, 326, 342, 390, 292, 713, 743, 633, 513, 189, 564, 508, 817, 786, 165, 739, 944, 695, 904, 58, 61, 718,
718, 826, 700, 442, 96, 297, 371, 808, 23, 195, 606, 751, 60, 222, 297, 385, 907, 841, 510, 712, 476, 99, 610, 568, 244, 202, 21, 150, 634, 552, 958,
958, 955, 670, 253, 170, 154, 263, 8, 415, 249, 144, 212, 345, 663, 838, 175, 151, 860, 330, 51, 785, 201, 912, 767, 503, 68, 885, 429, 404, 773, 447,
447, 305, 97, 134, 154, 809, 750, 642, 110, 802, 50, 607, 590, 238, 853, 256, 320, 400, 381, 841, 125, 561, 111, 999, 860, 762, 630, 253, 17, 46, 336,
336, 631, 746, 914, 258, 503, 489, 381, 220, 439, 222, 631, 5, 581, 186, 138, 696, 732, 384, 973, 230, 731, 383, 525, 992, 59, 981, 534, 983, 404, 529,
529, 719, 382, 522, 301, 226, 539, 372, 311, 119, 306, 415, 349, 612, 415, 334, 462, 789, 335, 111, 46, 794, 791, 618, 684, 441, 899, 243, 616, 329, 53,
53, 767, 617, 956, 451, 640, 726, 802, 921, 807, 32, 732, 42, 534, 41, 578, 232, 526, 341, 907, 569, 181, 908, 156, 539, 535, 639, 105, 268, 591, 315,
315, 364, 919, 374, 51, 721, 11, 158, 198, 208, 114, 279, 563, 748, 717, 714, 640, 169, 729, 640, 336, 673, 584, 768, 927, 149, 200, 570, 729, 841, 377,
377, 412, 40, 632, 360, 704, 897, 230, 951, 834, 742, 546, 731, 945, 653, 150, 899, 401, 557, 930, 215, 63, 635, 921, 795, 592, 79, 100, 509, 595, 510,
510, 226, 994, 897, 251, 906, 300, 220, 305, 823, 796, 260, 963, 741, 574, 4, 964, 469, 27, 539, 376, 111, 502, 698, 73, 805, 535, 86, 373, 60, 654,
654, 703, 111, 621, 860, 355, 908, 989, 356, 502, 374, 553, 439, 41, 357, 497, 892, 778, 119, 283, 815, 382, 73, 52, 2, 174, 798, 25, 925, 376, 307,
307, 623, 657, 946, 44, 64, 111, 265, 958, 547, 624, 425, 952, 462, 437, 283, 933, 897, 639, 78, 744, 390, 162, 131, 322, 838, 199, 126, 376, 788, 197,
197, 459, 654, 572, 202, 82, 642, 999, 709, 447, 355, 703, 317, 125, 436, 655, 609, 538, 45, 978, 570, 37, 79, 588, 684, 2, 919, 411, 109, 710, 759,
759, 86, 80, 404, 35, 499, 945, 98, 752, 556, 699, 156, 346, 735, 409, 969, 209, 598, 357, 52, 219, 568, 972, 872, 915, 453, 157, 112, 327, 55, 114,
114, 562, 999, 959, 354, 129, 143, 696, 772, 116, 943, 722, 31, 288, 848, 525, 681, 631, 759, 613, 218, 374, 771, 181, 900, 10, 793, 634, 109, 70, 396,
396, 256, 827, 434, 74, 720, 593, 210, 354, 981, 16, 710, 856, 518, 742, 952, 333, 61, 575, 484, 985, 513, 792, 922, 903, 134, 774, 944, 162, 437, 801,
801, 418, 124, 61, 363, 840, 520, 511, 272, 826, 129, 88, 216, 357, 48, 677, 312, 482, 939, 883, 834, 371, 711, 483, 481, 873, 868, 280, 674, 138, 704,
704, 676, 394, 591, 939, 735, 643, 754, 139, 113, 116, 130, 978, 852, 864, 942, 911, 645, 330, 582, 678, 656, 797, 661, 387, 517, 63, 234, 642, 62, 652,
652, 993, 309, 173, 642, 639, 51, 935, 887, 788, 367, 953, 142, 727, 573, 724, 42, 768, 958, 130, 324, 971, 972, 681, 735, 254, 117, 738, 483, 774, 120,
120, 596, 548, 217, 202, 139, 726, 36, 579, 21, 514, 88, 958, 246, 385, 875, 105, 363, 902, 772, 362, 287, 959, 540, 605, 967, 668, 867, 19, 87, 408,
408, 591, 774, 239, 685, 910, 524, 814, 121, 775, 736, 214, 933, 536, 507, 809, 545, 698, 886, 780, 372, 700, 969, 125, 896, 793, 320, 75, 856, 569, 372,
372, 879, 303, 512, 174, 490, 138, 231, 226, 915, 830, 288, 380, 488, 303, 735, 135, 30, 795, 639, 965, 733, 638, 880, 571, 795, 540, 216, 612, 190, 312,
312, 994, 546, 572, 350, 84, 132, 159, 121, 320, 4, 821, 771, 757, 672, 488, 642, 462, 579, 780, 787, 410, 963, 479, 563, 916, 564, 177, 866, 2, 525,
525, 340, 878, 223, 176, 411, 816, 236, 423, 19, 242, 471, 898, 990, 357, 714, 106, 837, 302, 829, 685, 722, 384, 81, 445, 930, 196, 365, 810, 245, 117,
117, 176, 991, 94, 476, 107, 951, 37, 789, 374, 553, 675, 886, 30, 988, 41, 835, 920, 941, 722, 778, 66, 789, 774, 765, 53, 579, 585, 681, 914, 712,
712, 553, 147, 684, 834, 295, 61, 250, 146, 279, 285, 118, 408, 32, 776, 931, 968, 122, 597, 286, 59, 974, 885, 228, 958, 351, 284, 24, 802, 692, 502,
502, 694, 791, 101, 709, 877, 669, 81, 552, 338, 74, 514, 733, 351, 276, 352, 395, 16, 530, 673, 369, 887, 523, 718, 787, 870, 147, 811, 990, 124, 862,
862, 27, 584, 342, 570, 730, 358, 393, 29, 448, 179, 737, 489, 811, 598, 469, 778, 655, 626, 834, 501, 870, 921, 997, 312, 55, 417, 91, 33, 985, 970,
970, 911, 691, 301, 636, 533, 86, 164, 958, 846, 601, 14, 896, 620, 177, 864, 739, 610, 652, 263, 384, 893, 789, 973, 0, 129, 937, 238, 909, 846, 369,
369, 657, 82, 967, 798, 169, 574, 486, 720, 463, 822, 978, 892, 985, 105, 845, 624, 473, 652, 786, 940, 888, 14, 925, 338, 399, 600, 406, 78, 808, 750,
750, 143, 437, 712, 81, 386, 315, 789, 164, 338, 755, 81, 780, 967, 544, 536, 289, 838, 860, 256, 83, 490, 155, 962, 685, 579, 769, 816, 437, 174, 162,
162, 166, 462, 987, 591, 976, 310, 976, 103, 910, 206, 519, 755, 626, 537, 549, 337, 467, 589, 551, 253, 594, 621, 902, 959, 640, 322, 475, 776, 321, 632,
632, 384, 944, 468, 851, 215, 155, 743, 962, 998, 240, 227, 263, 190, 347, 221, 697, 435, 367, 938, 904, 232, 390, 877, 617, 677, 520, 594, 944, 514, 100,
100, 853, 803, 84, 620, 549, 994, 346, 817, 235, 586, 39, 260, 926, 46, 202, 856, 115, 381, 938, 693, 389, 638, 814, 820, 465, 444, 367, 558, 343, 100,
100, 275, 546, 421, 986, 760, 72, 314, 573, 5, 635, 507, 248, 296, 638, 698, 563, 359, 969, 71, 850, 75, 493, 967, 78, 191, 421, 137, 315, 337, 1000,
1000, 856, 77, 466, 313, 376, 22, 133, 502, 688, 588, 965, 58, 821, 960, 906, 437, 364, 614, 203, 25, 546, 258, 250, 663, 342, 138, 883, 401, 230, 953,
953, 772, 916, 384, 759, 396, 250, 842, 248, 490, 695, 521, 145, 715, 704, 717, 51, 564, 105, 37, 8, 273, 203, 793, 61, 386, 333, 547, 798, 807, 961,
961, 839, 365, 62, 264, 739, 880, 955, 322, 578, 667, 596, 839, 995, 971, 332, 319, 66, 236, 382, 849, 153, 918, 256, 858, 849, 871, 751, 552, 647, 432,
432, 370, 179, 368, 499, 436, 750, 895, 295, 903, 160, 279, 187, 616, 756, 92, 388, 567, 492, 163, 621, 39, 851, 812, 121, 644, 592, 599, 120, 299, 108,
108, 765, 944, 775, 116, 74, 789, 4, 429, 788, 912, 278, 486, 729, 766, 718, 899, 688, 660, 622, 681, 530, 511, 182, 879, 897, 301, 125, 904, 950, 685,
685, 636, 461, 362, 180, 425, 676, 833, 221, 297, 961, 712, 258, 913, 775, 644, 537, 114, 166, 397, 851, 615, 911, 124, 260, 81, 514, 47, 433, 136, 159,
159, 964, 279, 431, 532, 294, 82, 150, 347, 42, 451, 75, 787, 846, 500, 241, 611, 152, 1000, 251, 966, 289, 821, 850, 638, 246, 477, 789, 215, 122, 388,
388, 578, 436, 7, 450, 924, 890, 966, 590, 404, 449, 53, 458, 640, 128, 525, 459, 16, 538, 373, 522, 981, 76, 512, 19, 177, 595, 305, 80, 631, 74,
74, 7, 776, 258, 78, 167, 516, 248, 45, 842, 913, 642, 883, 336, 719, 596, 137, 655, 197, 839, 244, 714, 630, 78, 731, 113, 349, 37, 116, 699, 694,
694, 412, 593, 231, 412, 235, 518, 879, 609, 367, 983, 885, 192, 816, 214, 13, 264, 181, 344, 550, 213, 463, 835, 157, 316, 769, 243, 68, 995, 565, 351,
351, 804, 623, 118, 890, 166, 134, 516, 44, 890, 985, 337, 487, 286, 832, 615, 86, 593, 410, 113, 525, 255, 133, 438, 824, 816, 791, 814, 762, 290, 992,
992, 822, 978, 623, 367, 916, 527, 89, 502, 158, 413, 607, 637, 919, 908, 153, 956, 274, 148, 319, 502, 358, 404, 445, 77, 223, 336, 655, 32, 806, 448,
448, 360, 448, 792, 847, 557, 263, 208, 200, 578, 222, 730, 387, 105, 536, 782, 145, 829, 711, 989, 67, 240, 901, 204, 729, 679, 787, 588, 59, 216, 231,
231, 141, 492, 754, 240, 9, 265, 143, 917, 742, 60, 422, 762, 344, 364, 570, 118, 822, 580, 819, 981, 670, 588, 594, 421, 601, 338, 203, 419, 895, 863,
863, 278, 181, 272, 64, 771, 51, 283, 695, 504, 325, 392, 239, 54, 120, 448, 917, 699, 595, 111, 649, 628, 347, 274, 325, 419, 638, 374, 228, 10, 35,
35, 701, 105, 573, 859, 368, 806, 324, 51, 888, 937, 697, 884, 456, 57, 595, 954, 462, 447, 544, 546, 572, 233, 649, 414, 226, 645, 896, 627, 34, 951,
951, 156, 647, 674, 728, 188, 109, 678, 806, 262, 2, 386, 15, 583, 34, 141, 976, 153, 241, 922, 681, 729, 303, 763, 12, 33, 62, 261, 674, 520, 964,
964, 571, 267, 139, 548, 43, 763, 705, 144, 763, 107, 214, 5, 99, 737, 795, 715, 562, 41, 55, 354, 707, 686, 312, 702, 278, 547, 330, 361, 147, 110,
110, 387, 66, 176, 876, 855, 221, 905, 329, 244, 47, 154, 550, 901, 785, 760, 862, 592, 555, 585, 619, 724, 425, 489, 0, 541, 468, 754, 710, 885, 120,
120, 936, 776, 961, 360, 887, 669, 452, 766, 466, 703, 61, 414, 708, 58, 735, 223, 413, 52, 493, 455, 27, 468, 541, 0, 571, 443, 926, 476, 896, 461,
461, 53, 52, 156, 798, 605, 47, 171, 146, 72, 106, 240, 690, 315, 321, 192, 386, 795, 987, 943, 893, 307, 425, 80, 898, 790, 77, 218, 843, 413, 610,
610, 303, 278, 545, 47, 147, 24, 423, 789, 35, 383, 657, 343, 401, 69, 743, 752, 983, 913, 19, 465, 242, 899, 739, 717, 361, 495, 554, 81, 887, 163,
163, 896, 210, 821, 285, 417, 22, 194, 591, 123, 714, 612, 636, 286, 39, 808, 512, 80, 205, 431, 467, 342, 185, 851, 609, 71, 167, 991, 829, 602, 395,
395, 628, 868, 2, 844, 615, 421, 149, 325, 430, 306, 233, 669, 390, 279, 41, 894, 388, 887, 180, 819, 783, 483, 710, 598, 699, 5, 374, 55, 505, 78,
78, 459, 271, 875, 944, 777, 277, 336, 263, 791, 663, 958, 311, 585, 715, 620, 863, 304, 971, 843, 524, 463, 723, 673, 553, 249, 473, 680, 114, 450, 881,
881, 437, 919, 959, 559, 788, 215, 796, 464, 466, 514, 162, 608, 196, 704, 702, 33, 979, 53, 776, 724, 889, 698, 358, 106, 576, 408, 554, 634, 760, 813,
813, 802, 726, 674, 266, 404, 461, 720, 419, 638, 284, 683, 92, 39, 63, 656, 831, 90, 625, 965, 781, 939, 414, 399, 886, 883, 336, 120, 620, 586, 636,
636, 66, 285, 554, 852, 456, 881, 189, 127, 620, 915, 47, 114, 634, 68, 397, 601, 157, 543, 136, 760, 543, 655, 183, 297, 338, 630, 6, 87, 470, 699,
699, 879, 444, 478, 459, 8, 559, 58, 487, 986, 954, 414, 209, 134, 419, 449, 936, 33, 414, 805, 30, 84, 683, 378, 508, 268, 359, 394, 548, 197, 327,
327, 484, 244, 528, 208, 114, 41, 621, 243, 333, 344, 201, 377, 559, 833, 700, 753, 685, 738, 627, 576, 201, 660, 881, 674, 537, 525, 33, 121, 890, 147,
147, 270, 505, 398, 419, 216, 683, 27, 614, 589, 792, 479, 571, 937, 39, 785, 141, 731, 253, 200, 217, 635, 768, 750, 98, 228, 965, 607, 619, 151, 14,
14, 118, 975, 429, 367, 587, 525, 244, 807, 323, 714, 408, 534, 801, 477, 356, 364, 132, 515, 48, 470, 894, 624, 323, 331, 743, 791, 144, 584, 124, 468,
468, 209, 201, 106, 262, 701, 450, 25, 950, 269, 205, 106, 741, 589, 546, 100, 261, 9, 351, 35, 632, 269, 259, 427, 128, 810, 662, 308, 709, 293, 557,
557, 899, 85, 650, 262, 322, 679, 931, 532, 530, 932, 514, 263, 974, 929, 786, 287, 138, 675, 183, 718, 284, 168, 143, 477, 72, 0, 392, 550, 162, 938,
938, 416, 938, 271, 641, 62, 917, 56, 13, 135, 694, 8, 739, 280, 326, 682, 334, 3, 427, 856, 856, 888, 293, 142, 237, 366, 717, 860, 154, 478, 390,
390, 437, 358, 170, 586, 638, 391, 69, 21, 429, 636, 255, 510, 329, 537, 261, 530, 980, 32, 443, 191, 291, 202, 92, 792, 296, 803, 414, 866, 10, 639,
639, 419, 21, 733, 719, 189, 541, 534, 574, 983, 715, 855, 399, 366, 735, 255, 650, 914, 13, 194, 921, 689, 550, 232, 564, 167, 137, 597, 961, 640, 253,
253, 909, 582, 289, 844, 672, 730, 463, 772, 474, 838, 265, 638, 619, 699, 20, 989, 483, 256, 120, 973, 693, 587, 740, 653, 541, 88, 776, 34, 869, 130,
130, 1000, 842, 45, 846, 423, 365, 12, 539, 593, 486, 831, 663, 131, 432, 802, 928, 65, 425, 397, 500, 339, 930, 811, 822, 492, 696, 270, 504, 195, 205,
205, 104, 985, 160, 246, 99, 139, 501, 213, 240, 498, 936, 139, 895, 650, 305, 804, 897, 90, 517, 24, 972, 666, 938, 979, 843, 573, 974, 508, 804, 785,
785, 46, 211, 238, 77, 188, 669, 408, 900, 954, 553, 247, 931, 1000, 819, 717, 18, 730, 545, 367, 205, 863, 597, 19, 60, 451, 430, 905, 793, 36, 555,
555, 0, 462, 189, 747, 378, 807, 507, 113, 819, 983, 491, 409, 628, 639, 631, 642, 483, 337, 381, 16, 270, 777, 377, 748, 604, 23, 64, 987, 581, 359,
359, 428, 309, 911, 434, 106, 770, 391, 402, 745, 197, 174, 425, 646, 141, 906, 482, 51, 379, 369, 496, 195, 374, 576, 182, 927, 12, 532, 425, 768, 719,
719, 130, 175, 895, 325, 862, 765, 368, 743, 14, 936, 214, 786, 460, 643, 278, 766, 932, 436, 778, 791, 281, 756, 145, 71, 816, 135, 841, 610, 87, 280,
